"id","state","county","year_month"
79411,"CO","Garfield","2016-10"
79412,"CO","Garfield","2016-10"
79413,"CO","Pitkin","2016-10"
79442,"IL","Cook","2016-11"
79447,"GA","DeKalb","2016-11"
79453,"GA","Lumpkin","2015-06"
79454,"GA","Hall","2015-06"
79629,"CT","Lower Connecticut River Valley","2016-07"
79630,"CT","Capitol","2016-08"
79631,"CT","Capitol","2016-07"
79633,"CT","Capitol","2016-09"
79634,"CT","Capitol","2016-10"
79635,"CT","Southeastern Connecticut","2016-09"
79636,"CT","Southeastern Connecticut","2016-10"
79637,"CT","Southeastern Connecticut","2016-09"
79638,"CT","Southeastern Connecticut","2016-10"
79639,"CT","South Central Connecticut","2016-06"
79640,"CT","South Central Connecticut","2016-06"
79641,"CT","Capitol","2016-10"
79642,"CT","Capitol","2016-10"
79643,"CT","Capitol","2016-10"
79644,"CT","Capitol","2016-10"
79646,"CT","South Central Connecticut","2016-10"
79647,"CT","South Central Connecticut","2016-10"
79648,"CT","South Central Connecticut","2016-10"
79649,"CT","Lower Connecticut River Valley","2016-09"
79650,"CT","Lower Connecticut River Valley","2016-10"
79651,"CT","Lower Connecticut River Valley","2016-09"
79652,"CT","Lower Connecticut River Valley","2016-09"
79653,"CT","Lower Connecticut River Valley","2016-09"
79654,"CT","South Central Connecticut","2016-09"
79656,"CT","Western Connecticut","2016-11"
79657,"CT","Southeastern Connecticut","2016-10"
79658,"CT","Lower Connecticut River Valley","2016-10"
79659,"CT","Naugatuck Valley","2016-10"
79660,"CT","Capitol","2016-08"
79661,"CT","Capitol","2016-08"
79662,"CT","Capitol","2016-08"
79663,"CT","Western Connecticut","2016-07"
79664,"CT","Naugatuck Valley","2016-08"
79666,"CT","Southeastern Connecticut","2016-07"
79667,"CT","Capitol","2016-06"
79668,"CT","Capitol","2016-08"
79669,"CT","South Central Connecticut","2016-10"
79670,"WA","King","2016-11"
79674,"IA","Des Moines","2016-11"
79675,"IA","Des Moines","2016-11"
79730,"CT","Western Connecticut","2016-11"
79746,"VA","Arlington","2016-11"
79748,"WA","King","2016-11"
79751,"KY","Jefferson","2016-11"
79752,"WA","King","2016-11"
79819,"MD","Baltimore","2016-11"
79820,"MD","Baltimore","2016-07"
79821,"MD","Baltimore","2016-10"
79822,"MD","Baltimore","2016-10"
79830,"MD","St. Mary's","2016-11"
79838,"VA","York","2015-06"
79839,"VA","Montgomery","2016-06"
79858,"VA","Hanover","2014-12"
79861,"VA","Newport News","2016-05"
79862,"VA","Harrisonburg","2016-07"
79866,"VA","Prince William","2015-09"
79868,"VA","Chesapeake","2016-07"
79874,"VA","Charlottesville","2016-05"
79877,"VA","Chesapeake","2014-09"
79879,"VA","Emporia","2016-07"
79881,"VA","Hampton","2016-07"
79882,"VA","Virginia Beach","2016-07"
79883,"VA","Prince George","2014-09"
79889,"VA","York","2014-09"
79891,"VA","Alexandria","2015-09"
79902,"WA","King","2016-11"
79919,"MI","Washtenaw","2016-11"
79940,"AL","Morgan","2016-10"
79943,"CT","South Central Connecticut","2016-10"
79944,"MD","Baltimore","2016-11"
79956,"AZ","Maricopa","2016-11"
79957,"WA","King","2016-11"
79958,"TN","Williamson","2016-11"
79985,"MN","Dakota","2016-11"
79986,"MN","Dakota","2016-11"
80009,"CA","Los Angeles","2016-11"
80014,"AZ","Maricopa","2016-12"
80015,"MN","Ramsey","2016-12"
80022,"WA","Whatcom","2016-12"
80023,"NC","Wake","2016-12"
80037,"MI","Washtenaw","2016-12"
80046,"ID","Ada","2016-09"
80047,"ID","Ada","2016-11"
80048,"MT","Park","2016-03"
80079,"OH","Cuyahoga","2016-12"
80095,"AR","Pulaski","2016-12"
80109,"NC","Mecklenburg","2016-12"
80115,"MN","Ramsey","2016-12"
80116,"WA","Whitman","2016-12"
80126,"PA","Dauphin","2016-12"
80128,"NJ","Gloucester","2016-12"
80184,"WY","Teton","2016-12"
80187,"NC","Durham","2016-12"
80188,"NC","Durham","2016-12"
80189,"MO","Jackson","2016-12"
80190,"NE","Lancaster","2016-12"
80191,"NE","Lancaster","2016-12"
80192,"NE","Lancaster","2016-12"
80193,"NE","Lancaster","2016-12"
80194,"NE","Lancaster","2016-12"
80195,"NE","Lancaster","2016-12"
80196,"NE","Lancaster","2016-12"
80197,"NE","Lancaster","2016-12"
80198,"NE","Lancaster","2016-12"
80200,"MO","Jackson","2016-12"
80236,"IL","Cook","2016-12"
80241,"MO","Jackson","2016-12"
80242,"MO","Jackson","2016-12"
80244,"MO","Lafayette","2016-12"
80245,"KS","Johnson","2016-12"
80246,"KS","Johnson","2016-12"
80247,"KS","Johnson","2016-12"
80248,"KS","Johnson","2016-12"
80249,"KS","Johnson","2016-12"
80250,"KS","Johnson","2016-12"
80252,"KS","Johnson","2016-12"
80253,"MO","Henry","2016-12"
80254,"KS","Johnson","2016-12"
80255,"KS","Johnson","2016-12"
80256,"KS","Johnson","2016-12"
80258,"KS","Johnson","2016-12"
80259,"KS","Johnson","2016-12"
80260,"KS","Johnson","2016-12"
80262,"KS","Johnson","2016-12"
80264,"KS","Johnson","2016-12"
80265,"KS","Johnson","2016-12"
80266,"KS","Johnson","2016-12"
80269,"KS","Johnson","2016-12"
80270,"MO","Jackson","2016-12"
80272,"MO","Jackson","2016-12"
80273,"MO","Jackson","2016-12"
80274,"MO","Jackson","2016-12"
80275,"MO","Lafayette","2016-12"
80276,"KS","Johnson","2016-12"
80277,"KS","Johnson","2016-12"
80279,"KS","Johnson","2016-12"
80280,"KS","Johnson","2016-12"
80281,"MO","Jackson","2016-12"
80284,"KS","Johnson","2016-12"
80285,"KS","Johnson","2016-12"
80325,"NC","Mecklenburg","2016-12"
80400,"IA","Des Moines","2016-12"
80402,"HI","Honolulu","2016-12"
80407,"MD","Montgomery","2016-12"
80414,"MO","Jackson","2016-12"
80421,"NC","Buncombe","2016-12"
80459,"MD","Montgomery","2016-12"
80461,"KS","Johnson","2016-12"
80485,"KY","Jefferson","2017-01"
80486,"SC","Spartanburg","2017-01"
80496,"TN","Hamilton","2017-01"
80497,"NV","Clark","2017-01"
80499,"TN","Hamilton","2017-01"
80500,"TN","Hamilton","2017-01"
80504,"TN","Hamilton","2017-01"
80522,"OH","Ashland","2017-01"
80525,"MO","Jackson","2017-01"
80542,"MD","Baltimore","2016-12"
80543,"MD","Baltimore","2016-12"
80545,"MD","Baltimore","2016-10"
80546,"MD","Baltimore","2016-10"
80550,"MD","Baltimore","2016-11"
80552,"MD","Prince George's","2016-11"
80561,"VA","Richmond","2016-11"
80566,"VA","Spotsylvania","2016-11"
80568,"VA","Rockingham","2016-11"
80569,"VA","Fairfax","2014-07"
80573,"VA","Richmond","2016-11"
80589,"OH","Lucas","2016-09"
80591,"OH","Lucas","2013-01"
80592,"OH","Lucas","2016-12"
80601,"OH","Ottawa","2016-12"
80602,"OH","Franklin","2016-12"
80604,"OH","Wayne","2015-11"
80608,"OH","Madison","2016-12"
80610,"OH","Cuyahoga","2016-12"
80614,"OH","Cuyahoga","2016-12"
80617,"OH","Trumbull","2013-10"
80623,"OH","Summit","2014-01"
80624,"OH","Summit","2016-07"
80626,"OH","Portage","2016-12"
80629,"OH","Montgomery","2012-11"
80630,"OH","Montgomery","2014-06"
80631,"OH","Montgomery","2014-08"
80632,"OH","Montgomery","2016-08"
80633,"OH","Montgomery","2016-12"
80634,"OH","Montgomery","2020-01"
80635,"OH","Warren","2014-01"
80641,"OH","Warren","2017-01"
80642,"OH","Warren","2016-12"
80645,"OH","Hamilton","2016-12"
80647,"OH","Hamilton","2016-12"
80650,"OH","Hamilton","2016-12"
80760,"GA","Glynn","2019-08"
80764,"GA","Douglas","2015-06"
80765,"GA","Elbert","2015-10"
80766,"GA","Columbia","2016-11"
80768,"GA","Towns","2017-01"
80772,"GA","Douglas","2016-11"
80773,"GA","Douglas","2016-11"
80774,"GA","Walton","2015-12"
80775,"GA","Bibb","2016-11"
80779,"GA","Henry","2016-11"
80780,"GA","Clayton","2016-11"
80782,"GA","Gwinnett","2015-03"
80784,"GA","Fulton","2016-11"
80791,"GA","Gwinnett","2016-11"
80795,"GA","Columbia","2016-11"
80797,"GA","Coweta","2016-11"
80798,"GA","Fulton","2016-11"
80800,"GA","Muscogee","2016-11"
80801,"GA","Gwinnett","2016-11"
80821,"MN","Ramsey","2017-01"
80822,"MN","Ramsey","2017-01"
80826,"KS","Johnson","2017-01"
80834,"CO","Boulder","2017-01"
80836,"MO","St. Louis","2017-01"
80840,"MO","Jackson","2017-01"
80853,"SC","Spartanburg","2017-01"
80855,"CO","Boulder","2017-01"
80858,"OH","Delaware","2017-01"
80860,"GA","Hall","2017-01"
80871,"NY","Monroe","2010-01"
80872,"CA","Fresno","2016-12"
80873,"NY","Suffolk","2017-11"
80874,"LA","East Baton Rouge","2017-01"
80875,"LA","East Baton Rouge","2017-01"
80876,"LA","East Baton Rouge","2017-01"
80877,"LA","East Baton Rouge","2017-01"
80878,"LA","East Baton Rouge","2017-01"
80900,"MD","Harford","2017-01"
80902,"MO","Johnson","2017-01"
80903,"MO","Johnson","2017-01"
80931,"GA","Fulton","2017-01"
80934,"MO","Jackson","2017-01"
80935,"MO","Jackson","2017-01"
80964,"MO","Buchanan","2017-01"
80976,"NV","Clark","2017-01"
80977,"MI","Wayne","2017-01"
80983,"CO","Boulder","2017-01"
80999,"MA","Hampden","2016-09"
81000,"NC","Buncombe","2017-01"
81001,"NC","Haywood","2017-01"
81002,"KY","Fayette","2017-01"
81003,"KY","Jefferson","2017-01"
81007,"MO","Johnson","2017-01"
81023,"WA","King","2017-01"
81024,"WA","King","2017-01"
81026,"MO","Jackson","2017-01"
81050,"TX","Travis","2017-01"
81061,"CO","Jefferson","2017-01"
81080,"WA","Whatcom","2019-10"
81083,"WA","Lincoln","2016-10"
81084,"NC","Forsyth","2016-05"
81085,"FL","Miami-Dade","2016-05"
81086,"AL","Jefferson","2017-02"
81087,"FL","Pinellas","2017-03"
81089,"GA","Clayton","2017-01"
81090,"GA","Clayton","2017-01"
81091,"GA","Clayton","2017-01"
81092,"GA","Clayton","2017-01"
81144,"CA","Los Angeles","2016-09"
81164,"OH","Lucas","2016-12"
81167,"OH","Henry","2016-12"
81170,"OH","Hancock","2016-12"
81171,"OH","Greene","2016-12"
81177,"OR","Marion","2017-02"
81193,"MD","Howard","2017-02"
81196,"CO","Denver","2017-02"
81205,"IN","Marion","2017-02"
81207,"MO","Jackson","2017-02"
81216,"WY","Teton","2017-02"
81217,"AL","Jefferson","2017-02"
81218,"AL","Jefferson","2017-02"
81220,"MO","Jackson","2017-02"
81292,"HI","Honolulu","2017-01"
81293,"HI","Honolulu","2017-01"
81294,"HI","Honolulu","2017-01"
81295,"HI","Honolulu","2017-01"
81296,"HI","Honolulu","2017-01"
81297,"HI","Honolulu","2017-01"
81299,"HI","Honolulu","2017-01"
81300,"HI","Honolulu","2017-01"
81302,"HI","Honolulu","2017-01"
81303,"HI","Honolulu","2017-01"
81307,"HI","Honolulu","2017-01"
81312,"HI","Honolulu","2017-01"
81317,"AL","Jefferson","2017-02"
81325,"CA","Alameda","2017-02"
81335,"HI","Maui","2017-01"
81371,"CA","Los Angeles","2017-02"
81372,"KY","Jefferson","2017-02"
81373,"MD","Baltimore","2017-02"
81374,"VA","Fairfax","2017-01"
81378,"OR","Multnomah","2017-02"
81423,"SC","Richland","2017-02"
81424,"HI","Maui","2017-02"
81425,"AZ","Maricopa","2017-02"
81451,"MN","Hennepin","2017-02"
81460,"IL","Cook","2017-02"
81462,"MN","Hennepin","2017-02"
81463,"MN","Hennepin","2017-02"
81464,"MN","Hennepin","2017-02"
81465,"MN","Hennepin","2017-02"
81466,"MN","Hennepin","2017-02"
81467,"MN","Hennepin","2017-02"
81475,"FL","Broward","2017-02"
81499,"MN","Isanti","2017-02"
81515,"NV","Clark","2017-02"
81516,"NV","Clark","2017-02"
81517,"LA","Jefferson","2017-02"
81519,"MO","Jackson","2017-02"
81527,"OH","Portage","2016-06"
81531,"IL","Lake","2017-02"
81551,"KS","Johnson","2017-02"
81583,"CO","Arapahoe","2017-02"
81601,"AK","Juneau","2017-02"
81608,"NY","Monroe","2010-01"
81613,"PA","Allegheny","2017-02"
81622,"AZ","Maricopa","2017-03"
81629,"MD","Montgomery","2017-03"
81637,"CO","Denver","2017-03"
81671,"GA","Fulton","2017-03"
81676,"GA","Fulton","2017-03"
81677,"GA","Fulton","2017-03"
81680,"NV","Clark","2017-03"
81755,"NC","Wilson","2017-03"
81756,"NC","Wilson","2017-03"
81772,"CA","San Diego","2017-02"
81773,"CA","San Diego","2017-02"
81774,"CA","San Diego","2017-02"
81779,"WA","Kitsap","2017-02"
81780,"WA","Kitsap","2017-02"
81784,"HI","Honolulu","2017-02"
81814,"MO","Platte","2017-03"
81839,"NC","Durham","2017-03"
81870,"IA","Linn","2017-03"
81877,"NH","Merrimack","2017-03"
82068,"MO","Jackson","2017-03"
82071,"CT","Western Connecticut","2016-07"
82073,"CT","Capitol","2016-12"
82074,"CT","Capitol","2016-12"
82078,"WI","Milwaukee","2017-03"
82087,"OR","Multnomah","2017-03"
82094,"MO","Clay","2017-03"
82095,"KS","Johnson","2017-03"
82104,"NC","Cabarrus","2017-03"
82106,"GA","Cobb","2017-03"
82117,"KY","Christian","2017-03"
82124,"VA","Fairfax","2017-03"
82154,"GA","Cobb","2017-04"
82161,"MD","Baltimore","2017-03"
82162,"MD","Baltimore","2017-03"
82165,"CO","Pueblo","2014-06"
82166,"TX","Tarrant","2017-03"
82168,"MT","Yellowstone","2017-03"
82170,"PA","Berks","2016-12"
82171,"MO","Pulaski","2016-03"
82172,"WY","Fremont","2017-01"
82173,"WY","Fremont","2017-02"
82191,"NC","Gaston","2017-04"
82197,"CO","Weld","2017-04"
82220,"MD","Baltimore","2017-03"
82222,"NC","Haywood","2017-04"
82225,"MD","Frederick","2016-11"
82226,"MD","Frederick","2016-11"
82227,"MD","Frederick","2017-06"
82229,"CA","Fresno","2017-03"
82239,"GA","Cobb","2017-04"
82241,"OH","Lucas","2017-04"
82260,"NY","Monroe","2019-12"
82264,"MA","Suffolk","2017-04"
82268,"MO","Greene","2017-04"
82270,"GA","Cobb","2017-04"
82271,"WA","King","2017-04"
82276,"KS","Johnson","2017-04"
82280,"CA","Los Angeles","2017-02"
82292,"NJ","Essex","2016-07"
82296,"MO","Cass","2017-04"
82297,"MO","Jackson","2017-04"
82315,"NJ","Mercer","2017-04"
82316,"MD","Howard","2017-04"
82326,"CA","Los Angeles","2018-11"
82342,"NM","Bernalillo","2016-11"
82346,"WA","King","2017-04"
82352,"CA","Santa Barbara","2016-06"
82353,"FL","Broward","2016-09"
82354,"IN","Marshall","2017-04"
82355,"NY","Onondaga","2017-04"
82372,"GA","Cobb","2017-04"
82391,"CA","Placer","2017-04"
82395,"CA","Los Angeles","2013-12"
82396,"WA","Douglas","2017-04"
82397,"WA","Okanogan","2017-04"
82407,"MN","Ramsey","2017-04"
82408,"MI","Berrien","2017-04"
82409,"CO","Adams","2017-04"
82411,"MO","Jackson","2017-04"
82431,"AL","Cleburne","2017-04"
82437,"WI","Milwaukee","2017-04"
82443,"PA","Lancaster","2017-04"
82444,"GA","Fulton","2017-04"
82445,"UT","Salt Lake","2017-04"
82448,"IA","Johnson","2017-04"
82454,"OK","Tulsa","2017-04"
82456,"CA","Contra Costa","2017-04"
82460,"CA","San Diego","2017-04"
82461,"MA","Suffolk","2016-06"
82462,"MA","Suffolk","2021-09"
82463,"MA","Barnstable","2017-02"
82464,"CO","Jefferson","2015-07"
82465,"CO","Jefferson","2016-07"
82466,"CO","Weld","2013-03"
82468,"CA","Los Angeles","2016-07"
82470,"CA","Los Angeles","2015-08"
82473,"PA","Centre","2013-08"
82483,"AZ","Maricopa","2017-05"
82485,"GA","Candler","2017-05"
82488,"CO","Denver","2017-05"
82489,"GA","Fulton","2017-05"
82490,"GA","Fulton","2017-05"
82499,"WA","King","2017-05"
82500,"MN","Mower","2017-05"
82501,"MN","Mower","2017-05"
82504,"NJ","Mercer","2017-05"
82513,"NC","Lee","2017-05"
82521,"HI","Honolulu","2017-05"
82524,"CO","Boulder","2017-05"
82530,"MD","Baltimore","2017-05"
82531,"MD","Baltimore","2017-05"
82545,"NY","Erie","2017-04"
82559,"IA","Polk","2017-05"
82560,"WY","Park","2016-06"
82563,"TX","Harris","2017-05"
82568,"NC","Guilford","2017-05"
82571,"MO","Jackson","2017-05"
82582,"FL","Miami-Dade","2017-05"
82585,"WA","King","2017-05"
82590,"MN","Ramsey","2017-03"
82591,"OH","Stark","2016-12"
82592,"TX","Hays","2017-05"
82593,"WA","Chelan","2017-05"
82594,"WA","Chelan","2017-05"
82601,"NC","Orange","2017-05"
82603,"NC","Caldwell","2017-05"
82604,"OR","Clackamas","2017-05"
82628,"GA","Fulton","2017-05"
82637,"IL","Cook","2017-05"
82640,"NV","Washoe","2017-05"
82649,"WI","Milwaukee","2017-05"
82651,"WI","Milwaukee","2017-05"
82664,"PA","Lackawanna","2017-05"
82667,"CA","Santa Clara","2017-05"
82683,"MO","Taney","2017-05"
82695,"GA","Fulton","2017-05"
82703,"MO","Saline","2017-05"
82704,"LA","East Baton Rouge","2017-05"
82709,"CA","Santa Clara","2017-02"
82741,"TX","Travis","2017-05"
82742,"MO","Lafayette","2017-05"
82759,"GA","Cherokee","2017-05"
82760,"AL","Madison","2017-05"
82767,"MO","Jackson","2017-05"
82771,"CO","Montrose","2017-05"
82772,"ID","Ada","2017-05"
82781,"GA","Cherokee","2017-05"
82792,"IN","Clark","2017-05"
82823,"MI","Eaton","2017-06"
85386,"OR","Washington","2017-06"
85388,"NV","Clark","2017-06"
85389,"NV","Clark","2017-06"
85390,"NV","Clark","2017-06"
85392,"TN","Rutherford","2017-06"
85437,"CO","Adams","2017-06"
85438,"CO","Adams","2017-06"
85447,"KY","Jefferson","2017-03"
85454,"SC","Greenville","2017-05"
85455,"SC","Greenville","2017-06"
85461,"GA","Fulton","2017-06"
85471,"FL","Sarasota","2017-06"
85474,"IL","Kane","2017-06"
85484,"IL","Lake","2017-06"
85487,"NJ","Somerset","2017-06"
85499,"OK","Tulsa","2017-06"
85505,"HI","Honolulu","2017-06"
85540,"WA","King","2017-06"
85568,"WA","Skagit","2017-06"
85573,"NJ","Mercer","2017-06"
85577,"CA","Fresno","2017-01"
85578,"CA","Fresno","2017-01"
85579,"CA","Fresno","2017-01"
85580,"CA","Fresno","2017-01"
85581,"CA","Fresno","2017-01"
85582,"CA","Fresno","2017-01"
85583,"CA","Fresno","2017-01"
85585,"CA","Fresno","2017-01"
85586,"CA","Fresno","2017-01"
85587,"CA","Fresno","2017-01"
85589,"AK","Juneau","2015-08"
85605,"HI","Honolulu","2017-06"
85613,"PA","Erie","2017-06"
85616,"KY","Jefferson","2017-06"
85622,"GA","Fulton","2017-06"
85624,"LA","East Baton Rouge","2017-06"
85628,"CA","Santa Clara","2017-06"
85633,"AZ","Maricopa","2017-06"
85644,"CO","Adams","2017-06"
85652,"NV","Lincoln","2017-06"
85661,"HI","Honolulu","2017-06"
85666,"OR","Multnomah","2017-06"
85668,"PA","Northampton","2017-06"
85682,"NY","Ulster","2017-06"
85684,"PA","Allegheny","2017-06"
85685,"NC","Madison","2017-06"
85686,"HI","Honolulu","2017-06"
85691,"IL","Cook","2017-06"
85695,"IA","Polk","2017-06"
85710,"CO","Boulder","2017-06"
85725,"VA","Fredericksburg","2017-06"
85748,"CO","Eagle","2017-08"
85750,"CA","Los Angeles","2017-06"
85754,"CO","Adams","2017-06"
85755,"CO","Weld","2017-06"
85758,"MO","Johnson","2017-06"
85767,"NC","Gaston","2017-06"
85770,"NC","Guilford","2017-06"
85773,"NC","Ashe","2017-06"
85786,"NC","Jackson","2017-06"
85790,"NC","Alamance","2017-07"
85813,"MN","Ramsey","2017-07"
85820,"MO","Newton","2017-07"
85825,"CO","El Paso","2017-07"
85826,"CO","El Paso","2017-07"
85833,"VA","Fairfax","2017-07"
85840,"MN","Hennepin","2017-07"
85845,"CO","Arapahoe","2017-07"
85848,"IL","Lake","2017-07"
85850,"MO","Platte","2017-07"
85853,"CA","Fresno","2017-06"
85865,"CO","Boulder","2017-07"
85867,"CO","Weld","2017-07"
85874,"HI","Hawaii","2017-07"
85877,"TN","Hamilton","2017-07"
85882,"CO","Eagle","2017-07"
85901,"AZ","Maricopa","2017-07"
85902,"AZ","Maricopa","2017-07"
85903,"AZ","Maricopa","2017-07"
85905,"GA","Fulton","2017-07"
85907,"WA","Spokane","2017-07"
85915,"RI","Providence","2017-07"
85916,"CO","Denver","2017-07"
85932,"CO","Denver","2017-07"
85933,"GA","Fulton","2017-07"
85937,"UT","Salt Lake","2017-07"
85941,"GA","Cobb","2017-07"
85944,"MO","Jackson","2017-07"
85948,"NC","Henderson","2017-07"
85949,"NY","Columbia","2020-03"
85951,"CA","Fresno","2017-04"
85954,"NC","Henderson","2017-05"
85956,"MI","Ingham","2017-07"
85957,"AL","Cullman","2017-03"
85958,"CA","Los Angeles","2017-03"
85959,"GA","Whitfield","2017-03"
85962,"IN","Monroe","2017-03"
85963,"MA","Middlesex","2017-03"
85966,"MI","Genesee","2017-03"
85967,"MO","St. Louis","2017-03"
85968,"NC","Union","2017-03"
85969,"NY","Queens","2017-03"
85970,"NY","Onondaga","2017-03"
85971,"OH","Franklin","2017-03"
85973,"OH","Licking","2017-03"
85974,"OH","Delaware","2017-03"
85975,"PA","Delaware","2017-03"
85976,"PA","Lackawanna","2017-03"
85977,"PA","Allegheny","2017-03"
85978,"TX","Kendall","2017-03"
85979,"TX","Denton","2017-03"
85980,"TX","Dallas","2017-03"
85981,"TX","Collin","2017-03"
85982,"WI","Kenosha","2017-03"
85987,"NC","Mecklenburg","2017-07"
85993,"CA","Yolo","2008-12"
85994,"CA","Yolo","2008-12"
85995,"CA","Yolo","2008-12"
85996,"CA","Yolo","2008-12"
85997,"CA","Yolo","2008-12"
85998,"CA","Yolo","2008-12"
86000,"CA","Yolo","2008-12"
86014,"WA","King","2017-07"
86015,"IL","Cook","2017-07"
86025,"WA","King","2017-03"
86027,"NC","Mecklenburg","2016-07"
86037,"CO","Denver","2017-07"
86081,"MD","Baltimore","2017-07"
86082,"MD","Baltimore","2017-07"
86084,"MD","Baltimore","2017-07"
86085,"MD","Baltimore","2017-07"
86086,"MD","Baltimore","2017-07"
86088,"NV","Clark","2017-07"
86090,"TX","Hays","2017-08"
86099,"WA","King","2017-07"
86100,"MN","Washington","2017-07"
86102,"IL","Cook","2017-07"
86169,"NJ","Bergen","2018-08"
86170,"NJ","Bergen","2018-08"
86199,"NY","Albany","2017-07"
86200,"NY","Ulster","2017-07"
86203,"CA","Fresno","2017-07"
86204,"AL","Russell","2017-08"
86208,"RI","Providence","2017-08"
86219,"IL","Cook","2017-08"
86225,"WA","King","2017-08"
86226,"FL","Hillsborough","2017-08"
86230,"MD","Baltimore","2017-08"
86243,"PA","Philadelphia","2017-08"
86245,"MN","Stevens","2017-08"
86259,"CO","Boulder","2017-08"
86263,"NC","Henderson","2017-10"
86293,"MO","Newton","2017-08"
86298,"WA","King","2017-08"
86419,"FL","Palm Beach","2015-05"
86712,"MD","Prince George's","2017-08"
86713,"MD","Baltimore","2017-08"
86715,"NY","Broome","2017-08"
86748,"OH","Franklin","2017-08"
86760,"PA","Cambria","2017-08"
86762,"MO","Jackson","2017-08"
86763,"MO","Jackson","2017-08"
86841,"MI","Ottawa","2017-08"
86843,"MO","Buchanan","2017-08"
86844,"MD","Baltimore","2017-08"
86861,"MI","Wayne","2017-01"
86862,"MD","Baltimore","2017-08"
86863,"MA","Middlesex","2016-09"
86864,"MN","Sherburne","2017-06"
86865,"GA","Liberty","2017-08"
86878,"OR","Multnomah","2017-08"
86879,"OR","Multnomah","2017-08"
86881,"MO","Jackson","2017-08"
86892,"AZ","Maricopa","2017-08"
86896,"NV","Washoe","2017-08"
86909,"MT","Gallatin","2017-08"
86913,"MT","Gallatin","2017-08"
86919,"NC","New Hanover","2017-08"
86942,"NC","Montgomery","2017-08"
86944,"MO","Buchanan","2017-08"
86955,"OR","Lincoln","2017-08"
86956,"NC","Orange","2017-08"
86959,"NC","Henderson","2017-08"
86962,"WA","King","2017-08"
86965,"NC","Transylvania","2018-01"
86982,"MI","Macomb","2017-08"
86991,"WI","Dane","2017-08"
87377,"MO","Jackson","2017-09"
87392,"FL","Palm Beach","2015-09"
87396,"CO","Denver","2017-09"
87397,"CO","Adams","2017-09"
87402,"MO","Jackson","2017-09"
87404,"KS","Johnson","2017-09"
87406,"MO","Buchanan","2017-09"
87407,"MO","Buchanan","2017-09"
87408,"MO","Platte","2017-09"
87409,"MO","Jackson","2017-09"
87416,"MO","Jackson","2017-09"
87418,"MD","Montgomery","2017-09"
87419,"MO","Buchanan","2017-09"
87420,"KS","Johnson","2017-09"
87421,"MO","Pettis","2017-09"
87422,"MO","Pettis","2017-09"
87423,"KS","Johnson","2017-09"
87424,"MO","Jackson","2017-09"
87425,"MO","Clay","2017-09"
87427,"KS","Johnson","2017-09"
87428,"MO","Jackson","2017-09"
87429,"MO","Jackson","2017-09"
87431,"MO","Jackson","2017-09"
87432,"MO","Clay","2017-09"
87433,"KS","Johnson","2017-09"
87434,"MO","Jackson","2017-09"
87435,"MO","Jackson","2017-09"
87436,"KS","Johnson","2017-09"
87437,"MO","Jackson","2017-09"
87438,"MO","Jackson","2017-09"
87439,"MO","Jackson","2017-09"
87440,"MO","Jackson","2017-09"
87441,"KS","Johnson","2017-09"
87463,"CO","Boulder","2017-09"
87570,"RI","Bristol","2017-09"
87572,"NC","Alamance","2017-09"
87574,"NJ","Middlesex","2017-09"
87581,"UT","Salt Lake","2017-09"
87584,"MO","Buchanan","2017-09"
87586,"MO","Clay","2017-09"
87587,"KS","Johnson","2017-09"
87588,"MO","Platte","2017-09"
87589,"MO","Clay","2017-09"
87590,"KS","Johnson","2017-09"
87591,"MO","Jackson","2017-09"
87592,"KS","Johnson","2017-09"
87593,"MO","Clay","2017-09"
87594,"MO","Platte","2017-09"
87595,"MO","Jackson","2017-09"
87596,"MO","Nodaway","2017-09"
87597,"KS","Johnson","2017-09"
87598,"MO","Clay","2017-09"
87600,"MO","Jackson","2017-09"
87601,"MO","Jackson","2017-09"
87602,"MO","Jackson","2017-09"
87603,"KS","Johnson","2017-09"
87604,"KS","Johnson","2017-09"
87605,"KS","Johnson","2017-09"
87609,"NC","Durham","2017-09"
87610,"WI","Brown","2017-09"
87611,"IL","Kane","2017-09"
87612,"CT","Western Connecticut","2017-09"
87616,"MO","Buchanan","2017-09"
87621,"MO","Jackson","2017-09"
87624,"MO","Jackson","2017-09"
87625,"KS","Johnson","2017-09"
87626,"MO","Jackson","2017-09"
87627,"KS","Johnson","2017-09"
87628,"MO","Jackson","2017-09"
87629,"MO","Jackson","2017-09"
87630,"MO","Jackson","2017-09"
87631,"MO","Clay","2017-09"
87632,"MO","Jackson","2017-09"
87633,"KS","Johnson","2017-09"
87634,"MO","Jackson","2017-09"
87635,"KS","Johnson","2017-09"
87641,"KS","Johnson","2017-09"
87642,"KS","Johnson","2017-09"
87645,"NH","Rockingham","2016-11"
87647,"WY","Park","2017-09"
87648,"WY","Teton","2017-09"
87650,"WY","Park","2017-09"
87653,"OH","Cuyahoga","2017-09"
87656,"NC","Wake","2017-09"
87658,"MO","Jackson","2017-09"
87676,"TN","Williamson","2017-09"
87679,"IL","Cook","2017-09"
87695,"WI","Dane","2017-09"
87711,"WA","King","2017-09"
87721,"MO","Nodaway","2017-09"
87725,"NY","Livingston","2017-09"
87727,"OK","Tulsa","2020-10"
87728,"OK","Tulsa","2017-09"
87730,"MT","Gallatin","2017-09"
87738,"KY","Jefferson","2017-09"
87740,"NE","Douglas","2017-09"
87767,"GA","Fulton","2017-09"
