branch_code,month,defaultlo,sumfines,pre_plaz,nmembers,credentry,cred_use,female,married,divorced,age,educ0,educ2,newgroup,newclnt,int_mont
26,526,.042857144,30.481428,13.779221,1.6493506,15598,1,.5714286,.48051947,0,36.454544,.012987013,.051948052,.48387095,.45454547,127321.4285714286
26,527,.11428571,75.105965,14.078947,1.8070176,15598,1,.61946905,.45132744,.017699115,35.619469,.0088495575,.097345136,.1969697,.28947368,154214.2857142857
26,528,.034883723,43.887978,13.179775,1.6741573,15598,1,.78651685,.39325842,.033707865,38.213482,0,.033707865,.39130434,.32584271,127642.8571428571
26,529,0,42.912277,14.772152,1.5063291,15598,1,.55696201,.51898736,.012658228,34.189873,.012658228,.11392405,.375,.34177214,135071.4285714286
26,530,.071428575,39.290211,14.231579,1.5473684,15598,1,.56842107,.43157893,.021052632,35.684212,.031578947,.042105265,.34146342,.40000001,166750
26,531,.084337346,46.151413,15.767676,1.6666666,15598,1,.69696969,.4040404,0,35.656567,.01010101,.070707068,.48148149,.43434343,156553.5714285714
26,532,.14893617,151.44232,13.357142,1.8035715,15598,1,.6339286,.44642857,.0089285718,34.419643,.0089285718,.026785715,.21875,.38392857,194428.5714285714
26,533,.07,77.125038,16.059259,1.6666666,15598,1,.65925926,.45185184,.029629629,35,.022222223,.05185185,.3114754,.4148148,253517.8571428572
26,534,.095238097,74.868118,15.676692,1.6616541,15598,1,.65413535,.37593985,.0075187972,34,.015037594,.067669176,.35135135,.39849624,179571.4285714286
26,535,.13636364,81.639587,15.721649,1.4536083,15598,1,.556701,.39175257,0,33.814434,.010309278,.13402061,.5,.44329897,173160.7142857143
26,536,.033333335,103.7609,17.860655,1.5409836,15598,1,.57377046,.45901638,.0081967209,35.622952,.024590164,.049180329,.16666667,.30327868,184901.7857142857
26,537,.18181819,113.88715,16.62245,1.5714285,15598,1,.6122449,.46938777,.020408163,34.602039,.010204081,.06122449,.18181819,.43877551,156044.6428571429
26,538,0,109.10077,16.125,1.6923077,15598,1,.60576922,.41346154,.028846154,35.057693,.01923077,.028846154,.24561404,.30769232,172366.0714285714
26,539,.0625,115.88805,15.378641,1.8349514,15598,1,.60194176,.36893204,.019417476,34.14563,.019417476,.029126214,.070175439,.14563107,160178.5714285714
26,540,.05882353,134.72633,16.556963,1.556962,15598,1,.75949365,.4556962,.025316456,37.025318,0,.088607594,.11428571,.11392405,142714.2857142857
25,480,0,13.999166,14.333333,1,15506,0,.58333331,.58333331,0,49.333332,0,.16666667,0,0,25040.46997070313
25,481,0,101.992,16.799999,1,15506,0,0,1,0,48,0,0,0,0,9392.857142857143
25,482,.071428575,26.498928,14.142858,1,15506,0,.53571427,.78571427,.035714287,46.07143,.17857143,.17857143,0,0,50892.9678780692
25,483,0,83.814003,14.666667,1,15506,0,.33333334,.80000001,0,48.200001,.06666667,.13333334,0,0,29710.02493722098
25,484,.0625,20.568125,15.75,1,15506,0,.25,.6875,0,48,0,.0625,0,0,36500
25,485,0,35.221249,14.5,1,15506,0,.5,.875,0,46,.125,.125,0,0,15892.85714285714
25,486,.055555556,43.861111,14.5,1,15506,0,.55555558,.77777779,0,42.777779,.16666667,.27777779,0,0,31547.91251046317
25,487,.090909094,42.428181,17.09091,1,15506,0,.18181819,.81818181,0,43.727272,0,.18181819,0,0,27170.36969866072
25,488,0,13.803684,14.526316,1,15506,0,.36842105,.68421054,0,39,0,.10526316,0,0,35625
25,489,0,90.917496,16.5,1,15506,0,.5,.5,.125,40.75,.125,.125,0,0,11464.28571428572
25,490,0,74.271332,16.799999,1,15506,0,.46666667,.73333335,0,48.066666,0,.06666667,0,0,41964.28571428572
25,491,.090909094,34.657726,15.909091,1,15506,0,.5,.63636363,0,44.142857,.045454547,.045454547,0,0,46696.42857142857
25,492,.041666668,29.703751,14.75,1,15506,0,.375,.79166669,0,43.291668,.041666668,.083333336,0,0,39910.71428571429
25,493,0,2.6966667,16,1,15506,0,.33333334,.33333334,.16666667,40.833332,0,.33333334,0,0,10178.57142857143
25,494,.03846154,21.923077,15.461538,1,15506,0,.61538464,.73076922,0,46.23077,.03846154,.07692308,0,0,51428.57142857143
25,495,.050000001,27.5695,15,1,15506,0,.5,.85000002,0,42.549999,.050000001,.050000001,0,0,35490.68394252232
25,496,0,14.923888,13.333333,1,15506,0,.33333334,.83333331,0,45.333332,0,.16666667,0,0,23571.42857142857
25,497,.07692308,59.60154,16.153847,1,15506,0,.38461539,.76923078,0,43.923077,.07692308,0,0,0,27857.14285714286
25,498,.125,62.9725,14.625,1,15506,0,.5625,.75,0,43.875,.0625,.0625,0,0,29821.42857142857
25,499,.047619049,25.804762,14.285714,2.4285715,15506,0,.52380955,.76190478,0,42.809525,0,.19047619,0,0,28928.57142857143
25,500,.033333335,26.613167,13.133333,3.7,15506,0,.66666669,.73333335,.016666668,38.866665,.016666668,.15000001,1,.61666667,72273.94112723214
25,501,.097560972,34.338295,13.609756,3.3414633,15506,0,.58536583,.68292683,0,42.146343,.048780486,.048780486,1,.82926828,55714.28571428572
25,502,0,13.595287,12.574713,3.5057471,15506,0,.49425286,.64367819,0,38.954021,.10344828,.045977011,1,.87356323,67946.42857142858
25,503,0,13.394245,12.792453,4.1320753,15506,0,.60377359,.71698111,.018867925,40.028301,.056603774,.1509434,.9041096,.79245281,92071.42857142858
25,504,.060975611,30.920975,14.487804,3.2926829,15506,0,.63414633,.69512194,0,41.158535,.073170729,.12195122,1,.80487806,138357.1428571429
25,505,0,5.0317721,12.07595,4.1898732,15506,0,.62025315,.74683547,.025316456,41.088608,.025316456,.075949363,.61971831,.63291138,35589.28571428572
25,506,.0087719299,18.595175,12.894737,4.0701756,15506,0,.69298244,.66666669,.0087719299,39.570175,.043859649,.096491225,.66666669,.59649122,94285.71428571429
25,507,0,14.220337,12.606742,3.6067417,15506,0,.51685393,.69662923,0,41.797752,.056179777,.056179777,.69565219,.73033708,64464.28571428572
25,508,.010416667,5.4549999,12.364583,3.9791667,15506,0,.45833334,.72916669,.010416667,39.677082,.10416666,.041666668,.52631581,.60416669,61672.62143816267
25,509,.010204081,29.550203,13.561225,3.8163266,15506,0,.56122446,.67346936,.010204081,41.285713,.071428575,.071428575,.31343284,.44897959,122214.2857142857
25,510,0,12.148607,13.101266,3.4810126,15506,1,.60759491,.65822786,0,39.582279,.025316456,.06329114,.23636363,.35443038,93696.42857142858
25,511,.041666668,15.515555,8.666667,1.6944444,15506,1,.4861111,.6111111,.013888889,38.680557,.013888889,.041666668,.60975611,.66666669,89517.85714285714
25,512,0,4.8688002,9,2.1600001,15506,1,.44,.67000002,.0099999998,37.639999,.0099999998,.039999999,.52777779,.58999997,115633.9285714286
25,513,0,13.975806,9.282258,1.8387097,15506,1,.50806451,.67741936,.0080645159,38.201614,.016129032,.040322579,.54666668,.62903225,152696.4285714286
25,514,.06122449,14.23602,9.6122446,1.7142857,15506,1,.45918366,.6122449,.010204081,38.234695,.020408163,.06122449,.4509804,.55102038,151767.8571428572
25,515,.031578947,26.638,9.7684212,1.7157894,15506,1,.41052631,.60000002,0,37.894737,.010526316,.031578947,.37288135,.41052631,152160.7142857143
25,516,0,17.983149,9.0555553,1.6481482,15506,1,.49074075,.62962961,0,37.787037,.0092592593,.055555556,.72131145,.62037039,159696.4285714286
25,517,.061538462,40.036613,10.046154,1.9230769,15506,1,.50769234,.6769231,0,38.661537,0,.015384615,.25806451,.38461539,114839.2857142857
25,518,.026086956,32.691303,10.330435,1.5043478,15506,1,.57391304,.59130436,.0086956518,39.391304,0,.052173913,.46938777,.43478259,173668.4589494978
25,519,0,24.955378,10.386792,1.4716982,15506,1,.49056605,.6509434,.0094339624,37,0,.0094339624,.2857143,.35849056,199946.4285714286
25,520,.0076923077,31.284,10.138461,1.676923,15506,1,.44615385,.56153846,.0076923077,37.407692,0,0,.30303031,.40000001,183267.8571428572
25,521,.012048192,18.499277,10.289157,1.8433735,15506,1,.55421686,.61445785,0,40.722893,0,.048192769,.14893617,.25301206,125464.2857142857
25,522,.009615385,13.5,10.480769,1.7692307,15506,1,.55769229,.5,.01923077,38.14423,0,.028846154,.45161289,.43269232,171607.1428571429
25,523,0,15.78809,12.134831,1.4494382,15506,1,.47191012,.69662923,.011235955,38.617977,0,.02247191,.4054054,.34831461,175464.2857142857
25,524,.0082644625,22.307074,11.447154,1.5203252,15506,1,.52845526,.61788619,.008130081,36.853657,0,.032520324,.32727271,.34146342,223156.0571289063
25,525,0,23.107306,12.042553,1.6950355,15506,1,.4609929,.63829786,.0070921984,36.638298,0,.014184397,.32394367,.39716312,281517.8571428572
25,526,.01459854,34.341431,10.985714,1.6,15506,1,.47142857,.59285712,.0071428572,38.714287,0,.021428572,.31884059,.34285715,238142.8571428572
25,527,.037037037,29.12007,11.852113,1.6056339,15506,1,.37323943,.66197181,.0070422534,37.098591,0,.0070422534,.1884058,.3028169,290928.5714285714
25,528,.014492754,32.835102,11.531034,1.4551724,15506,1,.45517242,.55862069,.0068965517,37.137932,0,.0068965517,.1754386,.37241378,279107.1428571429
25,529,.012195121,15.425529,12.588235,1.3294117,15506,1,.52941179,.58823532,.023529412,37.011765,0,.011764706,.23999999,.32941177,161339.2857142857
25,530,.02,21.932478,12.327434,1.5486726,15506,1,.59292036,.64601767,0,37.858406,0,.017699115,.35294119,.40707964,201214.2857142857
25,531,.018181818,27.797623,11.278688,1.6065574,15506,1,.53278691,.54918033,0,34.52459,0,0,.23214285,.33606556,194875
25,532,0,17.236824,13.211764,1.3529412,15506,1,.42352942,.63529414,0,37.611763,0,.023529412,.083333336,.35294119,172571.4285714286
25,533,.011627907,29.078077,12.240385,1.5384616,15506,1,.48076922,.55769229,0,37.39423,0,0,.25,.35576922,202178.5714285714
25,534,.064516127,38.345631,12.966387,1.3697479,15506,1,.42857143,.58823532,.0084033618,37.394958,0,.025210084,.2631579,.31932774,259142.8571428572
25,535,0,17.49798,12.272727,1.4646465,15506,1,.44444445,.58585858,0,37.595959,0,.030303031,.5,.42424244,182892.8571428572
25,536,0,18.713333,13.674797,1.4552846,15506,1,.50406504,.61788619,.016260162,36.325203,0,.016260162,.3018868,.31707317,287446.4285714286
25,537,0,29.447653,11.26087,1.8869566,15506,1,.45217392,.60869563,0,37.895653,0,.026086956,.31343284,.28695652,206687.5
25,538,0,21.163473,13.115789,1.6947368,15506,1,.58947366,.7157895,.010526316,37.357895,0,.031578947,.044444446,.18947369,220107.1428571429
25,539,0,18.957184,14.009708,1.4271845,15506,1,.46601942,.72815531,0,36.524273,0,0,.052631579,.16504854,250973.2142857143
25,540,0,29.677813,12.40625,1.546875,15506,1,.4453125,.3515625,.015625,35.890625,0,.0078125,.15517241,.1875,278946.4285714286
24,480,0,33.646801,7.3800001,3.48,15202,0,.28,.80000001,0,42.419998,.039999999,.059999999,0,0,62591.38619559152
24,481,0,18.494474,6.3947368,3.5263157,15202,0,.18421052,.78947371,.052631579,36.63158,.13157895,.02631579,0,0,27196.42857142857
24,482,.020408163,25.826122,7.9489794,3.4693878,15202,0,.44897959,.79591835,.020408163,43.92857,.05102041,.071428575,0,0,69750
24,483,.025,18.631876,7.375,3.675,15202,0,.375,.8125,0,40.287498,.050000001,.025,0,0,61053.57142857143
24,484,.07692308,43.960617,6.5384617,3.4923077,15202,0,.24615385,.83076924,.030769231,42.200001,.092307694,.061538462,0,0,54160.71428571429
24,485,.027777778,28.847223,6.8055553,3.2222223,15202,0,.3611111,.66666669,0,42.055557,0,.027777778,0,0,29642.85714285714
24,486,0,29.366383,7.7234044,3.5957446,15202,0,.30851063,.80851066,.021276595,41.755318,.04255319,.063829787,0,0,63053.57142857143
24,487,0,6.8050666,8.626667,3.2133334,15202,0,.49333334,.78666669,.026666667,43.783783,.06666667,.039999999,0,0,54589.28571428572
24,488,.035714287,63.139168,7.2619047,3.2142856,15202,0,.27380952,.76190478,.023809524,40.547619,.047619049,.05952381,0,0,78607.14285714286
24,489,.018518519,22.928148,7.2407408,3.0370371,15202,0,.46296296,.72222221,0,41.51852,.037037037,.037037037,0,0,39821.42857142857
24,490,.02020202,17.074646,7.4343433,4.4545455,15202,0,.39393941,.81818181,.02020202,43.535355,.030303031,.060606062,0,0,74535.71428571429
24,491,.060869563,108.16235,7.1999998,3.8869565,15202,0,.30434781,.73043478,.026086956,39.417393,.060869563,.034782607,0,0,101142.8571428571
24,492,.08510638,64.044899,7.4042554,2.7021277,15202,0,.34042552,.70212764,0,40.404255,.021276595,.14893617,0,0,46339.28571428572
24,493,0,2.6203279,8.1147537,4.0163937,15202,0,.40983605,.75409836,.016393442,42.918034,.049180329,.016393442,0,0,49732.14285714286
24,494,0,8.4854965,7.6717558,4.1145039,15202,0,.39694658,.82442749,.022900764,41.183205,.045801528,.038167939,0,0,93857.14285714287
24,495,.12903225,137.66209,7.6612902,3.7419355,15202,0,.40322581,.80645162,.016129032,42.112904,.048387095,.016129032,0,0,58785.71428571429
24,496,.023255814,90.698837,7.4651165,3.139535,15202,0,.29069766,.70930231,.034883723,40.755814,.058139537,.058139537,0,0,79946.42857142858
24,497,.018518519,16.286112,6.7962961,3.925926,15202,0,.42592594,.62962961,.055555556,41.444443,.055555556,.018518519,0,0,44464.28571428572
24,498,.033613447,29.56521,9.1932774,3.9243698,15202,0,.44537815,.85714287,.0084033618,43.07563,.050420169,.05882353,0,0,102464.2857142857
24,499,.014492754,14.872174,7.5072465,3.9275362,15202,0,.47826087,.81159419,.014492754,41.768116,.072463766,.057971016,0,0,60607.14285714286
24,500,.067567565,18.28973,7.4729729,3.0810812,15202,1,.28378379,.6891892,.027027028,40.608109,.013513514,.067567565,.26666668,.081081077,66642.85714285714
24,501,.053097345,27.929558,6.2123895,2.4690266,15202,1,.3539823,.77876109,.03539823,38.584072,.044247787,.044247787,.40000001,.45132744,104848.2142857143
24,502,.064220183,43.846146,7.3761468,2.4495413,15202,1,.35779816,.81651378,.0091743115,41.247707,.027522936,.027522936,.41935483,.47706422,116741.0714285714
24,503,.1552795,140.40782,8.7204971,2.167702,15202,1,.37888199,.76397514,.018633541,39,.049689442,.031055901,.38709676,.44720498,201428.5714285714
24,504,.13475177,96.549362,8.0354614,2.1063831,15202,1,.29078013,.73758864,.021276595,40.093525,.014184397,.021276595,.38392857,.37588653,191937.5
24,505,.051282052,35.653847,7.9487181,2.3333333,15202,1,.35897437,.71794873,0,40.641026,.051282052,.025641026,.14285715,.20512821,65339.28571428572
24,506,0,39.60183,7.7741938,2.1827958,15202,1,.36559141,.82795697,.032258064,41.612904,0,.021505376,.17948718,.22580644,117928.5714285714
24,507,.087719299,32.689472,7.6842103,2.6140351,15202,1,.44247788,.72566372,.0088495575,41.707966,.03539823,.026548672,.11340206,.19298245,124491.0714285714
24,508,.13084112,55.831589,8.8224297,1.953271,15202,1,.25233644,.69158876,.028037382,40.504761,.018691588,.028037382,.039473683,.15887851,150321.4285714286
24,509,.051282052,103.47693,8.1923075,1.8717948,15202,1,.44871795,.75641024,.012820513,39.666668,.012820513,.025641026,.075471699,.12820514,95500
24,510,.14634146,75.784065,7.6585364,2.2845528,15202,1,.42622951,.71311474,.024590164,41.516392,.0081967209,.024590164,.07692308,.1300813,126910.7142857143
24,511,.20454545,107.52454,7.3977275,2.2954545,15202,1,.40909091,.80681819,.011363637,41.045456,.011363637,.022727273,.068965517,.14772727,108321.4285714286
24,512,.097560972,34.5411,6.1707315,2.0243902,15202,1,.40243903,.80487806,.024390243,43.792683,0,.024390243,.095238097,.12195122,69214.28571428572
24,513,.140625,183.66672,7.390625,2.09375,15202,1,.4375,.734375,.015625,41,0,.015625,.090909094,.203125,74642.85714285714
24,514,.10126583,32.532532,7.7341771,1.8101265,15202,1,.5316456,.70886075,.012658228,38.683544,.012658228,.012658228,.16363636,.34177214,78696.42857142858
24,515,.083333336,42.819313,8.6372547,2.1862745,15202,1,.4362745,.78431374,.029411765,40.274509,.0098039219,.039215688,.096385539,.12254902,296276.7857142857
24,516,.087499999,106.92038,7.5374999,1.65,15202,1,.41249999,.76249999,.025,41.087502,0,0,.046511628,.1,153053.5714285714
24,517,.051282052,13.665641,8.0512819,1.8205128,15202,1,.41025642,.82051283,0,43.128204,0,.07692308,0,.07692308,48125
24,518,.10769231,75.862465,7.2615385,2.2307692,15202,1,.47692308,.72307694,.015384615,40.23077,0,.046153847,0,.07692308,70017.85714285714
24,519,.06666667,52.283333,7.8133335,2.1733334,15202,1,.50666666,.72000003,0,39.759998,0,.026666667,.03125,.039999999,76714.28571428572
24,520,.086956523,38.503624,8.246377,1.9565217,15202,1,.52173913,.81159419,.028985508,40.15942,0,0,0,.043478262,86089.28571428572
24,521,.13333334,125.91347,7.7466664,1.9333333,15202,1,.47999999,.77333331,.039999999,42.32,.013333334,.026666667,0,.06666667,79821.42857142858
24,522,.14102565,45.262436,6.8076925,1.9230769,15202,1,.52564102,.75641024,.012820513,40.256409,0,.03846154,.1,.12820514,87589.28571428572
24,523,.086956523,26.702826,8.282609,1.826087,15202,1,.54347825,.71739131,.043478262,40.652172,0,0,0,.086956523,41785.71428571429
24,524,.045454547,34.005112,6.3977275,2.0454545,15202,1,.45454547,.76136363,.011363637,41.420456,0,.056818184,0,.06818182,87625
24,525,.040816326,59.843876,8.7346935,1.7346939,15202,1,.46938777,.79591835,0,38.163265,0,.020408163,.18181819,.14285715,53250
24,526,.056338027,31.125774,7.3943663,1.8732394,15202,1,.47887325,.81690139,.014084507,40.225353,.014084507,.028169014,0,.04225352,81517.85714285714
24,527,.030075189,34.094963,8.6240597,1.9924812,15202,1,.46616542,.7067669,.045112781,40.556393,.0075187972,.045112781,0,.060150377,196250
24,528,.086419754,67.157318,8.5853662,1.4878049,15202,1,.52439022,.75609756,.012195121,39.280487,.024390243,.048780486,.05882353,.13414635,143303.5714285714
24,529,0,25.812,9.666667,1.6666666,15202,1,.56666666,.80000001,0,41.099998,0,.033333335,.11764706,.16666667,60982.14285714286
24,530,.057692308,40.265095,8.3962269,1.8301886,15202,1,.39622641,.83018869,.018867925,41.07547,.018867925,.056603774,.057142857,.20754717,81696.42857142858
24,531,.07692308,57.354263,10.029411,1.9411764,15202,1,.54411763,.7352941,.029411765,40.5,0,.014705882,0,.044117648,123392.8571428571
24,532,.046153847,30.896,9.7846155,1.8615384,15202,1,.40000001,.90769231,0,40.261539,0,.030769231,0,.092307694,79285.71428571429
24,533,.12765957,79.392883,10.25,1.6538461,15202,1,.51923078,.69230771,.01923077,40.98077,.03846154,.096153848,.22727273,.34615386,69125
24,534,.046153847,32.927078,8.3538465,1.8,15202,1,.55384618,.75384617,.046153847,39.76923,0,.030769231,.043478262,.10769231,85357.14285714287
24,535,.036363635,21.857288,9.1694918,1.9152542,15202,1,.3898305,.69491524,0,38.847458,0,.033898305,.047619049,.15254237,92428.57142857143
24,536,.057692308,37.21656,8.6065578,1.9836066,15202,1,.39344263,.91803277,0,38.081966,0,.032786883,.175,.26229507,112267.8571428571
24,537,.020408163,32.628448,8.3275862,1.6896552,15202,1,.46551725,.7758621,.017241379,42.258621,.017241379,.10344828,0,.20689656,70089.28571428572
24,538,.06818182,16.047188,10.984375,1.71875,15202,1,.546875,.734375,.03125,40.25,.03125,0,.16216215,.21875,109642.8571428571
24,539,0,27.864645,9.8346453,1.7559055,15202,1,.37007874,.75590551,.015748031,38.346458,0,.039370079,.047619049,.10236221,254178.5714285714
24,540,.052631579,33.697037,8.8148146,1.7407408,15202,1,.57407409,.75925928,0,40.555557,.018518519,0,0,.09259259,140803.5714285714
23,480,0,1324.12,24,1,15445,0,0,1,0,35,0,1,0,0,7142.857142857143
23,481,.2682927,220.58342,6.7317071,3.4390244,15445,0,.31707317,.58536583,0,42.487179,.14634146,.073170729,0,0,28446.42857142857
23,482,.083333336,21.305555,7.0833335,3.8888888,15445,0,.47222221,.66666669,0,43.555557,.30555555,.027777778,0,0,26964.28571428572
23,483,.095238097,41.223808,8.2619047,3.3333333,15445,0,.52380955,.69047618,0,43.142857,.095238097,.047619049,0,0,38232.14285714286
23,484,.77142859,190.70323,10.571428,5.7619047,15445,0,.66666669,.93333334,0,42.076923,.24761905,.028571429,0,0,61266.07142857143
23,485,.75,87.27639,11.055555,6.0555553,15445,0,.19444445,.8888889,0,39.694443,.27777779,.055555556,0,0,14867.58926391602
23,486,.29166666,35.947498,7.625,2.8333333,15445,0,.625,.66666669,0,43.208332,.125,.083333336,0,0,20696.42857142857
23,487,.25490198,76.839417,6.8235292,4.0588236,15445,0,.4509804,.58823532,0,44.599998,.27450982,.11764706,0,0,43937.5
23,488,.22727273,86.073639,7.3863635,3.4545455,15445,0,.54545456,.75,0,40.279068,.27272728,.06818182,0,0,27892.85714285714
23,489,.41176471,196.4297,8.3529415,2.7647059,15445,0,.5,.64705884,0,44.882355,.14705883,.05882353,0,0,36250
23,490,.37113401,99.990105,13.268042,6.9793816,15445,0,.35051546,.82474226,0,40,.37113401,.072164945,0,0,65755.94822474889
23,491,.079999998,25.0208,8.1599998,4.04,15445,0,.51999998,.72000003,0,42.919998,.16,.039999999,0,0,32464.28571428572
23,492,.4642857,130.34714,8.75,2.5,15445,0,.60714287,.8214286,0,42.642857,.32142857,.10714286,0,0,29008.45188685826
23,493,.44642857,62.832855,17.714285,7.9285712,15445,0,.71428573,.85714287,0,42.57143,.58928573,.035714287,0,0,29357.14285714286
23,494,.13043478,106.67696,9.521739,2.0434783,15445,0,.65217394,.86956519,.043478262,43.434784,.043478262,.043478262,0,0,19285.71428571429
23,495,.048387095,14.84129,13.67742,5.8064518,15445,0,.58064514,.75806451,.016129032,40.580647,.19354838,.080645159,0,0,49178.57142857143
23,496,.2,17.452667,7.0666666,3.5777779,15445,0,.51111114,.73333335,.022222223,40.422222,.088888891,.044444446,0,0,37678.57142857143
23,497,.43548387,134.34677,11.17742,6.4193549,15445,0,.75806451,.83870965,0,38.836067,.24193548,.064516127,0,0,36089.28571428572
23,498,.3125,70.51281,8.75,3,15445,0,.625,.5625,0,37.75,.1875,.21875,0,0,42428.57142857143
23,499,.27272728,19.556364,7.4545455,3.8636363,15445,0,.56818181,.47727272,0,37.06818,0,.090909094,0,0,40375
23,500,.15625,371.62534,9.375,2.375,15445,0,.65625,.65625,0,39.125,.09375,.15625,0,.03125,29821.42857142857
23,501,.39215687,54.365685,8.1960783,3.2352941,15445,0,.7647059,.60784316,.039215688,38.84,.13725491,.05882353,.52941179,.50980395,40321.42857142857
23,502,.5,134.9648,7.6399999,3.1600001,15445,0,.62,.62,.02,40.360001,.079999998,.16,.25806451,.5,54285.71428571429
23,503,.61016947,429.49442,13.254237,7.3050847,15445,0,.64406782,.72881359,0,37.542374,.45762712,.016949153,.69999999,.67796612,50946.42857142857
23,504,.18367347,39.356533,7.6734695,2.2653062,15445,0,.65306121,.65306121,.020408163,41.061226,.10204082,.12244898,.2,.53061223,51428.57142857143
23,505,.25,81.793503,7.9499998,2.5999999,15445,0,.75,.89999998,0,37.049999,.1,.2,0,.40000001,19875
23,506,.10526316,26.719736,7.6842103,2.4736843,15445,0,.47368422,.57894737,0,35.789474,.02631579,.10526316,.70588237,.7368421,37625
23,507,.3888889,49.360104,16.484211,5.3578949,15445,0,.7157895,.7263158,.042105265,39.157894,.32631579,.052631579,.59677422,.63157892,83535.71428571429
23,508,.16071428,30.790178,7.7142859,2.1428571,15445,1,.6785714,.78571427,0,38.125,.10714286,.053571429,.64516127,.64285713,39410.71428571429
23,509,.10344828,15.997759,7.7931032,1.4827586,15445,1,.60344827,.58620691,.017241379,37.879311,.017241379,.068965517,1,.79310346,56160.71428571429
23,510,.16853933,38.831348,7.47191,2.0786517,15445,1,.58426964,.49438202,.011235955,36.505619,.02247191,0,.625,.64044946,105687.5
23,511,.15384616,21.391666,7.1794872,2.4102564,15445,1,.55128205,.57692307,.03846154,36.153847,.03846154,.089743592,.67307693,.66666669,92386.60714285714
23,512,.21505377,30.966883,8.4301071,1.8602151,15445,1,.67741936,.59139782,0,36.60215,.021505376,.043010753,.62222224,.59139782,105165.3571428571
23,513,.27000001,30.1546,8.9399996,1.96,15445,1,.55000001,.60000002,.02,34.93,.039999999,.13,.75,.70999998,104994.2857142857
23,514,.14285715,40.423126,7.625,2.8392856,15445,1,.6785714,.6339286,0,38.214287,.089285716,.0625,.66153848,.625,116652.4892752511
23,515,.1627907,23.342869,8.0930233,1.8527132,15445,1,.58914727,.71317828,.023255814,36.348839,.023255814,.03875969,.45833334,.54263568,155750
23,516,.2857143,55.84,9.6103897,1.5714285,15445,1,.49350649,.55844158,0,36.636364,.025974026,.038961038,.34210527,.49350649,95696.42857142858
23,517,.1875,45.197815,9.03125,1.9375,15445,1,.5625,.71875,0,34.71875,.03125,.03125,.42105263,.46875,46464.28571428572
23,518,.13084112,36.539253,8.8224297,1.5607476,15445,1,.63551402,.65420562,.0093457941,38.121494,.037383176,.084112152,.45833334,.40186915,117678.5714285714
23,519,.10377359,57.378868,9.4056606,2.0754716,15445,1,.63207549,.6226415,.0094339624,38.179245,.0094339624,.084905662,.1754386,.26415095,156464.2857142857
23,520,.16249999,43.251625,9.6125002,1.8,15445,1,.73750001,.63749999,.025,36.662498,.037500001,.037500001,.26415095,.38749999,88803.57142857143
23,521,.071428575,34.893036,9.9642859,1.3928572,15445,1,.66071427,.73214287,.017857144,37.42857,.053571429,.053571429,0,.089285716,59428.57142857143
23,522,.046511628,24.829302,8.0465117,1.6511627,15445,1,.39534885,.74418604,0,36.162792,.023255814,.069767445,.10526316,.3488372,56428.57142857143
23,523,.042857144,35.307426,7.9857144,1.8,15445,1,.58571428,.69999999,0,37.771427,.057142857,.042857144,.35897437,.34285715,88496.42857142858
23,524,.1375,34.250126,11,1.75,15445,1,.58749998,.6875,.037500001,35.799999,.037500001,.0625,.2,.2375,96605.51426478795
23,525,.010752688,25.867683,10.747369,1.5473684,15445,1,.66315788,.69473684,0,36.726315,.063157894,.063157894,.39534885,.38947368,121267.8571428571
23,526,0,25.92909,9.102273,1.8409091,15445,1,.79545456,.57954544,.022727273,36.920456,.06818182,.079545453,.39130434,.44318181,105982.1428571429
23,527,.12658228,27.125822,9.7341776,1.7088608,15445,1,.66666669,.67948717,.012820513,37.333332,.07692308,.064102568,.055555556,.21518987,118178.5714285714
23,528,.024096385,20.270107,18.053764,2.4408603,15445,1,.64516127,.64516127,.021505376,34.60215,.043010753,.086021505,.11764706,.24731183,93706.42857142858
23,529,0,19.029608,9.666667,1.9411764,15445,1,.60784316,.64705884,0,37.450981,.05882353,.05882353,.11764706,.13725491,48464.28571428572
23,530,.034482758,30.591475,10.196721,1.7540984,15445,1,.59016395,.67213112,.032786883,37.393444,.032786883,.098360658,.26923078,.26229507,84526.78571428572
23,531,0,37.610924,9.3230772,1.7076923,15445,1,.69230771,.73846155,0,34.784615,.015384615,.030769231,.2857143,.27692309,81339.28571428572
23,532,0,8.185091,10.709091,1.5090909,15445,1,.85454547,.70909089,0,36.927273,.054545455,.12727273,0,.25454545,74732.32142857143
23,533,.078125,25.723787,9.878788,1.7878788,15445,1,.57575756,.72727275,0,35.454544,.015151516,.030303031,.16666667,.24242425,107250
23,534,.06122449,47.341152,10.192307,1.3461539,15445,1,.69230771,.69230771,0,36.634617,.057692308,.1923077,.26666668,.34615386,71944.10714285714
23,535,0,16.695488,8.6219511,1.804878,15445,1,.70731705,.68292683,.012195121,34.658535,.048780486,.036585364,.24489796,.36585367,87419.64285714287
23,536,.016666668,21.770475,11,1.6666666,15445,1,.69047618,.6785714,.011904762,34.57143,.071428575,.05952381,.41463414,.41666666,101178.5714285714
23,537,.036363635,23.208555,10.788889,1.6222222,15445,1,.69999999,.68888891,0,35.211113,.044444446,.1,.2682927,.35555556,106267.8571428571
23,538,0,12.091887,13.396227,1.6037736,15445,1,.66037738,.56603771,.018867925,37.528301,.056603774,.1509434,0,.18867925,82606.25
